idpozo,pet_2024,pet_2025,gas_2024,gas_2025,var_pet,var_gas
163511,20131.7,11959.87,1623.44,1759.2,-40.59,8.36
163512,1747.86,790.4399999999999,19345.37,10754.28,-54.78,-44.41
163513,0.0,0.0,0.0,0.0,,
163514,0.0,0.0,0.0,0.0,,
163515,0.0,0.0,0.0,0.0,,
163516,0.0,0.0,0.0,0.0,,
163517,0.0,0.0,0.0,0.0,,
163518,765.6,856.61,0.0,0.0,11.89,
163519,0.0,0.0,0.0,0.0,,
163520,0.0,0.0,0.0,0.0,,
163521,0.0,0.0,0.0,0.0,,
163522,28960.3,11033.84,15700.51,10409.57,-61.9,-33.7
163523,16059.6,19178.37,10177.2,14053.34,19.42,38.09
163524,49015.11,17271.93,25713.91,11681.14,-64.76,-54.57
163525,36823.51,12190.44,23554.2,11739.57,-66.89,-50.16
163526,44309.54,13207.53,20669.96,11932.89,-70.19,-42.27
163527,44774.31,23867.07,22051.576,15012.65,-46.69,-31.92
163528,587.1142,275.79604,1065.94668,497.57741,-53.03,-53.32
163529,1138.12628,1180.687,45.148208,54.699714,3.74,21.16
163530,8750.94988,9281.504500000001,2359.0823,2949.53363,6.06,25.03
163531,18334.68664,13198.873599999999,3075.6722800000002,3153.5092,-28.01,2.53
163532,14340.4292,8149.168732,2265.91581,1875.849442,-43.17,-17.21
163533,5275.8078000000005,2310.61312,77.55813500000001,46.689429,-56.2,-39.8
163534,11296.330100000001,8096.7413,1033.20881,586.73372,-28.32,-43.21
163535,0.0,0.0,0.0,0.0,,
163536,1069.1526199999998,1526.21873,8523.911,5993.9156,42.75,-29.68
163537,1172.00448,0.0,378.331072,0.0,-100.0,-100.0
163538,3637.1599,2654.3406,55.688224,37.58916,-27.02,-32.5
163539,1925.5085,1074.27583,0.72306,0.344773,-44.21,-52.32
163540,13472.0241,9862.5459,878.58955,497.9706,-26.79,-43.32
163541,1118.4247,1297.6763099999998,62.584915,69.86645399999999,16.03,11.63
163542,1863.7726,1784.46,73.301759,115.96462,-4.26,58.2
163543,0.0,320.20519,0.0,3116.9875,,
163544,352.90875,316.8947,0.0,0.0,-10.2,
163545,0.0,0.0,112219.62,103363.098,,-7.89
163546,0.0,0.0,91881.611,47886.827,,-47.88
163548,984.25,773.52,57.730000000000004,47.7,-21.41,-17.37
163549,1214.24,1047.49,65.49,62.54,-13.73,-4.5
163550,18026.767,18547.626,30041.609,40428.014,2.89,34.57
163551,17033.691,18726.393,29497.139000000003,39920.887,9.94,35.34
163554,0.0,0.0,0.0,0.0,,
163555,1095.346,806.264,0.0,0.0,-26.39,
163560,279.172,355.291,0.142,0.0,27.27,-100.0
163561,176.628,198.093,9.637,9.732,12.15,0.99
163562,1707.14178,498.10459000000003,0.0,0.0,-70.82,
163563,1686.77809,492.16298,0.0,0.0,-70.82,
163564,1142.08,1171.6100000000001,18.88,23.8,2.59,26.06
163565,0.0,0.0,0.0,0.0,,
163566,14690.1,15871.409,29272.968,34268.64,8.04,17.07
163567,8.661604,26.231226,2234.1637,1759.2846,202.84,-21.26
163568,0.0,0.0,0.0,0.0,,
163569,3375.29,1595.78,0.0,0.0,-52.72,
163570,7189.61,6466.36,0.0,0.0,-10.06,
163571,477.36,432.32,0.0,0.0,-9.44,
163572,444.98,403.01,0.0,0.0,-9.43,
163573,2592.29,1723.81,0.0,0.0,-33.5,
163574,856.92923,3286.04563,393.17667,1381.42564,283.47,251.35
163575,1055.84201,422.4692,855.4115,836.02756,-59.99,-2.27
163576,139.596691,109.67475,52.935108,40.586142,-21.43,-23.33
163577,11151.604,6883.825,1414.935,1056.481,-38.27,-25.33
163578,7887.5380000000005,5236.234,1131.83,667.603,-33.61,-41.02
163579,12964.978000000001,8229.855,1845.315,1100.964,-36.52,-40.34
163580,23918.278,16880.393,3169.741,2636.705,-29.42,-16.82
163581,266.28,23.09,9.32,4.51,-91.33,-51.61
163582,411.37,731.0,10.649999999999999,8.61,77.7,-19.15
163583,1442.31,1026.1599999999999,307.08,231.13,-28.85,-24.73
163585,5028.827,4521.5493,44.256932,39.056433,-10.09,-11.75
163586,26379.43,14407.81,2729.58,1088.17,-45.38,-60.13
163587,8479.8,5421.0599999999995,712.41,439.84000000000003,-36.07,-38.26
163588,24640.52,7760.38,2500.9500000000003,1320.4499999999998,-68.51,-47.2
163589,9026.880000000001,8916.529999999999,895.67,1059.5,-1.22,18.29
163590,21622.29,3055.23,2013.69,180.62,-85.87,-91.03
163591,13910.26,7276.74,1204.1000000000001,668.38,-47.69,-44.49
163592,0.0,0.0,0.0,0.0,,
163593,9335.51,10506.14,1050.6,2268.7,12.54,115.94
163594,3257.32,1652.07,36584.74,17041.260000000002,-49.28,-53.42
163595,22084.42,8406.02,2759.7599999999998,1220.67,-61.94,-55.77
163596,13971.210000000001,10990.07,1667.82,1883.28,-21.34,12.92
163597,18637.59,11827.779999999999,2549.2200000000003,2507.13,-36.54,-1.65
163598,12519.93,5617.3,1352.17,728.14,-55.13,-46.15
163599,23228.87,20119.6,2671.02,4328.73,-13.39,62.06
163600,11980.92,8409.94,1423.25,846.6,-29.81,-40.52
163601,36330.19,9857.74,4360.0599999999995,878.19,-72.87,-79.86
163602,13678.07,14150.33,1616.21,1420.54,3.45,-12.11
163603,16477.94,4969.75,1974.07,780.06,-69.84,-60.48
163604,19276.55,11511.710000000001,2864.47,1617.6200000000001,-40.28,-43.53
163605,18087.53,14804.17,1202.47,2066.48,-18.15,71.85
163606,142.52,71.22,19.32,14.53,-50.03,-24.79
163607,213.77,106.82,28.95,21.79,-50.03,-24.73
163608,356.26,178.05,48.28,36.32,-50.02,-24.77
163610,2945.79,2696.56,776.72,582.71,-8.46,-24.98
163611,64.18,0.0,37.14,0.0,-100.0,-100.0
163612,0.0,0.69,0.0,244.98000000000002,,
163613,991.98,894.78,325.35,266.81,-9.8,-17.99
163614,137.16,190.88,7.38,5.26,39.17,-28.73
163615,91.43,127.24000000000001,4.92,3.52,39.17,-28.46
163616,49.17,22.5,39.86,37.11,-54.24,-6.9
163617,40.24,18.42,32.63,30.37,-54.22,-6.93
163618,853.4200000000001,398.88,0.0,0.0,-53.26,
163619,1280.15,598.31,0.0,0.0,-53.26,
163620,315.64,126.11,0.0,0.0,-60.05,
163621,473.5,189.19,0.0,0.0,-60.04,
163623,2677.60808,2226.3926,1073.7622000000001,1098.92736,-16.85,2.34
163624,1340.61007,1016.48768,641.32199,346.13988,-24.18,-46.03
163625,10615.3358,6763.3697,783.57077,563.5446000000001,-36.29,-28.08
163626,24246.3448,16116.438,2166.2329,1429.0475099999999,-33.53,-34.03
163627,12896.0829,8164.3360999999995,983.8232,690.5215,-36.69,-29.81
163628,0.0,62704.07,0.0,18479.07,,
163629,0.0,52586.2,0.0,17033.13,,
163630,0.0,41003.56,0.0,11462.05,,
163631,0.0,70961.73,0.0,22948.08,,
163632,0.0,64509.47,0.0,17809.65,,
163633,0.0,83799.12,0.0,27939.55,,
163634,2500.79423,1007.95683,897.399798,101.030384,-59.69,-88.74
163635,8282.8804,4447.7725,78.63391,96.051701,-46.3,22.15
163636,0.0,0.0,0.0,0.0,,
163637,735.87094,713.31369,24.906692,95.134477,-3.07,281.96
163638,3392.2094,1908.7069999999999,6.029282,81.909037,-43.73,1258.52
163639,4565.6382,2918.7746,59.62847,130.343139,-36.07,118.59
163641,2616.3399,1254.8515399999999,873.44682,228.000749,-52.04,-73.9
163642,1020.00514,1207.00596,74.309793,199.066665,18.33,167.89
163643,5233.7641,3904.9089,60.814454,15.139187999999999,-25.39,-75.11
163644,0.0,0.0,0.0,0.0,,
163645,7665.1885999999995,4143.7219,253.07391,248.23462999999998,-45.94,-1.91
163646,0.0,0.0,0.0,0.0,,
163647,1547.78842,1105.30718,0.0,0.0,-28.59,
163648,99.48568,83.124466,2559.1142,2108.4674999999997,-16.45,-17.61
163649,144.597756,77.131078,22355.219,15954.063,-46.66,-28.63
163650,403.06811,364.71996,5994.243,4611.3827,-9.51,-23.07
163651,1142.7987799999999,585.6197,789.97717,663.18416,-48.76,-16.05
163652,135.14249,78.324924,84.27022099999999,57.704654,-42.04,-31.52
163653,77.345704,44.82747,48.230123999999996,33.025933,-42.04,-31.52
163654,0.0,0.0,0.0,0.0,,
163655,277.83000000000004,407.25,0.0,0.0,46.58,
163656,0.0,0.0,0.0,0.0,,
163657,0.0,0.0,0.0,0.0,,
163658,948.24,218.27,0.0,0.0,-76.98,
163659,146.46,251.24,0.0,0.0,71.54,
163660,1186.2,1481.5,44.29,104.53999999999999,24.89,136.04
163661,3278.1000000000004,4031.16,53.370000000000005,242.8,22.97,354.94
163662,164.34692,135.50232,28.076886,27.036725,-17.55,-3.7
163663,134.746705,161.245966,27.424581,33.431354999999996,19.67,21.9
163664,1.223735,1.464394,0.249062,0.303614,19.67,21.9
163665,152.892299,51.893721,31.274062999999998,8.143753,-66.06,-73.96
163666,359.85,573.88,0.0,0.0,59.48,
163667,1673.786,1568.786,107.999,120.898,-6.27,11.94
163668,3423.7980000000002,2255.949,147.372,66.17699999999999,-34.11,-55.1
163669,1428.94,790.654,214.941,257.786,-44.67,19.93
163670,3042.638,2469.577,196.627,156.05,-18.83,-20.64
163671,0.0,0.0,0.0,0.0,,
163672,0.0,0.0,0.0,0.0,,
163673,1272.22038,931.50755,244.797019,189.000536,-26.78,-22.79
163674,1999.7025,1326.79195,55.437829,88.502067,-33.65,59.64
163675,907.6333500000001,436.85737,174.411032,181.23505,-51.87,3.91
163676,1300.65207,1463.27697,315.576667,108.80865899999999,12.5,-65.52
163677,6141.9127,3834.069,55514.016,28150.813,-37.58,-49.29
163678,4821.151,3038.7077,40792.1754,18564.435,-36.97,-54.49
163679,5421.3794,3275.0142299999998,47249.782,22639.6908,-39.59,-52.09
163680,1227.25,1801.78,0.0,0.0,46.81,
163682,0.0,0.0,0.0,0.0,,
163683,0.0,0.0,0.0,0.0,,
163684,697.8199999999999,1616.87,17.12,57.66,131.7,236.8
163685,20755.53,13221.83,3701.7799999999997,2543.43,-36.3,-31.29
163686,20976.66,9676.91,3724.85,1662.25,-53.87,-55.37
163687,18370.35,12270.75,3261.2799999999997,2346.29,-33.2,-28.06
163688,13438.57,9332.14,2458.0,1772.27,-30.56,-27.9
163689,8064.47,7122.21,1346.04,982.62,-11.68,-27.0
163690,13924.96,10026.15,2360.9700000000003,1648.32,-28.0,-30.18
163691,27821.23,17999.27,5808.37,5599.72,-35.3,-3.59
163692,13583.19,6429.3,2975.1,1344.69,-52.67,-54.8
163693,44187.54,15484.25,11375.07,3371.31,-64.96,-70.36
163694,36618.21,14114.73,7762.8099999999995,3073.78,-61.45,-60.4
163695,22827.05,12616.49,4734.65,2679.75,-44.73,-43.4
163696,3759.76,2119.44,38979.44,21545.54,-43.63,-44.73
163697,1437.79,961.69,36.1,11.71,-33.11,-67.56
163698,846.11,523.07,308.84,184.68,-38.18,-40.2
163699,968.25,514.41,452.65999999999997,315.97,-46.87,-30.2
163700,0.0,0.0,93549.073,49522.1402,,-47.06
163701,0.0,0.0,75192.861,40788.612,,-45.75
163702,328.747909,67.371475,781.3764600000001,49.433228,-79.51,-93.67
163703,1523.493,1558.701,73.504,30.813000000000002,2.31,-58.08
163704,1325.34169,797.97782,123.997602,83.6188,-39.79,-32.56
163705,12186.6895,6984.1487,714.3879,539.65849,-42.69,-24.46
163706,8835.2196,5478.4079,2074.51496,929.7214,-37.99,-55.18
163707,12497.5236,9375.6708,1084.0523,642.70854,-24.98,-40.71
163708,2154.7498,2277.7291,41.36468,34.528461,5.71,-16.53
163709,502.39829,292.05858,444.07351,104.42566,-41.87,-76.48
163710,3879.9481,2092.5588,0.0,0.0,-46.07,
163711,744.56533,783.58393,0.0,0.0,5.24,
163712,973.8798,664.7265199999999,28.442952,32.360466,-31.74,13.77
163713,4883.9484,2529.0859,9.193865,5.1017019999999995,-48.22,-44.51
163714,0.0,0.0,0.0,0.0,,
163715,1434.63788,1405.12414,7.112465,5.7148010000000005,-2.06,-19.65
163716,2611.2006,953.42034,6.66638,4.558276,-63.49,-31.62
163717,1718.68318,1557.7772,44.290142,35.322813000000004,-9.36,-20.25
163718,2402.1899,1586.50828,57.940705,31.036075,-33.96,-46.43
163719,8278.6106,5798.2126,595.00841,383.90628,-29.96,-35.48
163720,520.36847,673.73323,0.0,0.094027,29.47,
163721,583.15393,415.85633,825.74796,510.71791,-28.69,-38.15
163722,0.0,0.0,0.0,0.0,,
163724,0.0,0.0,0.0,0.0,,
163725,0.0,0.0,0.0,0.0,,
163726,12784.68,6693.271000000001,52001.218,26941.725,-47.65,-48.19
163727,13693.241,6315.02,58854.122,26795.579,-53.88,-54.47
163728,11155.56,6450.236,43612.381,24302.576,-42.18,-44.28
163729,529.96668,432.07532000000003,116.961507,95.134692,-18.47,-18.66
163730,40.663398,72.073897,222.1388,156.182408,77.25,-29.69
163731,32.079709,56.859729,1676.4832999999999,1178.70999,77.25,-29.69
163732,907.79465,685.40637,0.0,0.0,-24.5,
163733,247.1604,186.61193,0.0,0.0,-24.5,
163734,2094.8012,2881.5038,360.9955,385.69679,37.56,6.84
163735,44.934449,61.809582,7.743520999999999,8.273373,37.56,6.84
163736,465.97538,727.45803,248.38763,192.52836,56.12,-22.49
163737,437.76504,255.02667,275.06352,221.67718,-41.74,-19.41
163738,941.568,494.349,137.137,95.244,-47.5,-30.55
163739,5338.8457,1969.38667,45805.467,16167.0501,-63.11,-64.7
163740,4797.10478,2379.73897,47602.3157,18544.6577,-50.39,-61.04
163741,5579.3452,3693.2797,58381.875,34655.248,-33.8,-40.64
163742,5937.1998,2187.36818,52373.212999999996,19502.9329,-63.16,-62.76
163743,602.02083,1085.800708,207.83928500000002,147.920142,80.36,-28.83
163744,14646.816,7606.411099999999,1003.59908,1459.22268,-48.07,45.4
163746,2393.37439,2007.7449000000001,1664.409112,403.0012,-16.11,-75.79
163747,1390.13201,1101.84268,1860.42875,2080.7709,-20.74,11.84
163748,390.06435,287.71641,3045.89667,1249.44702,-26.24,-58.98
163749,367.03274,107.69845,12232.0298,5468.0185,-70.66,-55.3
163750,252.49,376.96999999999997,0.0,0.0,49.3,
163751,870.03,992.28,183.31,0.0,14.05,-100.0
163753,961.4,863.1491788142547,539.2,451.1083266091692,-10.22,-16.34
163754,11864.776,8909.8302,100.421004,77.975339,-24.91,-22.35
163755,26213.039,20809.3037,205.344258,182.15625,-20.61,-11.29
163756,20698.59,14576.75,2408.77,1568.9,-29.58,-34.87
163757,37781.14,29564.05,5082.33,3751.4500000000003,-21.75,-26.19
163758,19961.52,10086.73,2395.7200000000003,1199.18,-49.47,-49.94
163759,15276.84,3626.35,1905.57,364.42,-76.26,-80.88
163760,25413.34,16504.28,3055.9700000000003,1788.07,-35.06,-41.49
163761,22328.24,19613.95,2521.39,2574.6800000000003,-12.16,2.11
163762,40537.53,24238.61,5026.3099999999995,3487.45,-40.21,-30.62
163763,2590.57,754.6800000000001,21639.15,12647.49,-70.87,-41.55
163764,2673.09,1363.3400000000001,292.4,198.65,-49.0,-32.06
163765,1769.55,1079.94,59.6,35.29,-38.97,-40.79
163766,31.9,5.04,986.83,67.29,-84.2,-93.18
163767,2003.03,1087.66,2926.44,1941.81,-45.7,-33.65
163768,197.22,1839.4,0.0,0.0,832.66,
163769,0.0,0.0,0.0,0.0,,
163770,0.0,0.0,921.5600000000001,0.0,,-100.0
163772,2620.08,2525.27,44.37,201.28,-3.62,353.64
163773,3143.2688,1739.549,39.634972,8.117987,-44.66,-79.52
163774,1542.41296,896.3246,824.15111,221.70522,-41.89,-73.1
163775,4082.5105,2732.2231,51.383389,72.39272199999999,-33.07,40.89
163776,1379.08372,644.25056,247.554981,22.245728,-53.28,-91.01
163777,0.0,0.0,0.0,0.0,,
163778,11857.7632,5790.5823,726.76653,382.532797,-51.17,-47.37
163779,2583.1561,1609.3926,1.646322,17.274058,-37.7,949.25
163780,21777.921000000002,15356.319,1981.7472,1614.143,-29.49,-18.55
163781,2685.0592,2034.5037,77.9934,49.148025,-24.23,-36.98
163782,0.0,0.0,0.0,0.0,,
163783,3890.1863,1845.3971,0.0,0.0,-52.56,
163784,772.225837,411.0938,15.699857,3.713066,-46.77,-76.35
163785,2074.8882,920.11725,145.007709,57.635571,-55.65,-60.25
163786,2138.4191,807.43172,34.286057,58.210262,-62.24,69.78
163787,1794.8231,1072.7979,82.91036,53.583022,-40.23,-35.37
163788,1999.9099999999999,1018.23,0.0,0.0,-49.09,
163789,2068.74,1284.03,0.0,0.0,-37.93,
163790,4573.885,2777.45,809.1030000000001,433.321,-39.28,-46.44
163791,0.0,0.0,0.0,0.0,,
163792,0.0,0.0,0.0,0.0,,
163793,14497.69156,11765.7354,1016.899887,789.0385,-18.84,-22.41
163794,7562.7927,4154.3069,591.0859,250.96285699999999,-45.07,-57.54
163795,9376.5056,7889.3352,740.715795,533.27766,-15.86,-28.01
163796,1221.73118,612.90579,91998.989,47845.812,-49.83,-47.99
163797,1411.90287,835.40041,102154.963,58331.719,-40.83,-42.9
163798,196.943154,52.545444,180.798166,107.225831,-73.32,-40.69
163799,418.50421,111.659065,384.19612,227.85489,-73.32,-40.69
163800,53.490415,34.574083,19.17556,14.890389,-35.36,-22.35
163801,1016.317807,656.90754,364.335652,282.91741,-35.36,-22.35
163802,204.76869,127.64263,4.889016,4.124451,-37.66,-15.64
163803,3412.8114,2127.3773,81.48361,68.740844,-37.66,-15.64
163804,3208.0427,1999.7344,76.594593,64.616392,-37.66,-15.64
163805,1300.74092,1045.80185,0.0,0.0,-19.6,
163806,3443.0771,2462.9638,597.39883,1153.22885,-28.47,93.04
163807,56.137187,44.341539,12.29952,10.207938,-21.01,-17.01
163808,137.07918,108.275849,30.033708,24.926358,-21.01,-17.01
163809,459.54161999999997,362.98189,100.684429,83.562648,-21.01,-17.01
163810,30667.487,22516.419,3431.965,2980.613,-26.58,-13.15
163811,19510.303,6132.347,1298.861,494.30939,-68.57,-61.94
163812,13936.18,4864.085,909.17,624.31435,-65.1,-31.33
163813,14259.67,9514.1,934.029,650.10492,-33.28,-30.4
163814,27.104093,0.0,43.828386,0.0,-100.0,-100.0
163816,0.0,0.0,0.0,0.0,,
163817,262.256288,131.890091,17266.5044,9387.3406,-49.71,-45.63
163818,229.141136,76.140775,12211.8568,4381.5398000000005,-66.77,-64.12
163819,0.0,0.0,84314.632,37052.183,,-56.05
163820,0.0,0.0,45477.663,22701.336,,-50.08
163821,0.0,0.0,87233.412,36781.9788,,-57.83
163822,1695.849,2082.49047,0.0,0.0,22.8,
163823,302.78,1377.02,19.49,15.5,354.79,-20.47
163824,1793.16,2377.18,0.0,9.93,32.57,
163825,1228.53,976.44,0.0,32.43,-20.52,
163826,867.65,877.0699999999999,42.93,70.92999999999999,1.09,65.22
163827,2406.54,1063.74,0.0,0.0,-55.8,
163828,11386.15,8019.79,65.18,61.82,-29.57,-5.15
163829,2025.6,1941.5,178.32,141.94,-4.15,-20.4
163830,18303.32,5685.09,1596.73,347.78000000000003,-68.94,-78.22
163831,11618.92,3889.3500000000004,1114.5,253.54,-66.53,-77.25
163832,13351.66,3610.75,1286.28,318.24,-72.96,-75.26
163833,24113.32,7366.7,2032.19,670.42,-69.45,-67.01
163834,20589.13,10287.48,2226.01,874.23,-50.03,-60.73
163835,30156.7,15108.56,3575.38,1504.02,-49.9,-57.93
163836,17104.2,8729.26,1731.84,773.64,-48.96,-55.33
163837,19851.77,13331.38,2525.25,1267.79,-32.85,-49.8
163838,9626.61,5227.47,1082.09,519.39,-45.7,-52.0
163839,5098.38,5236.639999999999,743.31,511.4,2.71,-31.2
163840,16189.63,6871.39,1921.36,655.29,-57.56,-65.89
163841,13616.75,3768.18,1706.94,774.06,-72.33,-54.65
163842,29658.469999999998,7508.150000000001,5176.88,1614.49,-74.68,-68.81
163843,5833.93,2753.08,1035.74,495.95,-52.81,-52.12
163844,21841.07,16040.619999999999,4350.79,3610.66,-26.56,-17.01
163845,10545.79,5194.2699999999995,1712.6399999999999,953.11,-50.75,-44.35
163846,13741.73,4546.49,2783.05,1055.42,-66.91,-62.08
163847,13118.1,5150.59,2469.0099999999998,920.24,-60.74,-62.73
163848,15051.15,7761.19,2361.43,1801.05,-48.43,-23.73
163849,8794.22,240.87,2260.58,22.42,-97.26,-99.01
163850,25730.78,19172.43,5306.04,4033.01,-25.49,-23.99
163851,25116.71,13443.65,4824.23,2152.68,-46.48,-55.38
163852,28587.46,18015.61,6740.42,4428.28,-36.98,-34.3
163853,22089.61,9642.48,4199.13,1371.2,-56.35,-67.35
163854,5403.68,4579.49,33947.1,24030.79,-15.25,-29.21
163855,5282.62,4339.39,33437.1,22459.18,-17.86,-32.83
163856,5198.72,3899.0299999999997,29362.48,20753.47,-25.0,-29.32
163857,369.3,208.48,83677.88,66100.5,-43.55,-21.01
163858,236.58,185.98,52502.76,51799.29,-21.39,-1.34
163859,204.99,108.8,45232.37,24634.05,-46.92,-45.54
163861,0.04,0.43,12919.7,2856.81,975.0,-77.89
163862,222.73,109.06,21.3,9.6,-51.03,-54.93
163863,154.76,75.76,14.78,6.67,-51.05,-54.87
163864,89.36,0.0,98.37,0.0,-100.0,-100.0
163865,0.0,0.0,0.0,0.0,,
163866,211.51,130.77,77.21000000000001,46.18,-38.17,-40.19
163867,790.55,632.38,22.29,9.31,-20.01,-58.23
163868,338.82,271.02,9.56,3.98,-20.01,-58.37
163869,364.53000000000003,185.91,39.88,27.09,-49.0,-32.07
163870,586.59,333.59,84.64,98.09,-43.13,15.89
163871,391.06,222.39,56.44,65.41,-43.13,15.89
163872,1408.19,1123.32,128.94,190.67,-20.23,47.87
163873,15124.132,9802.789,2357.532,1154.805,-35.18,-51.02
163874,24190.5,13647.073,3790.094,1836.979,-43.58,-51.53
163875,24245.275,14596.05,3740.999,1790.476,-39.8,-52.14
163876,24827.983,12495.262,4252.112,1614.289,-49.67,-62.04
163877,0.0,0.0,0.0,0.0,,
163878,0.0,0.0,0.0,0.0,,
163879,0.0,0.0,0.0,0.0,,
163880,12709.429,13196.8265,619.76921,960.70726,3.83,55.01
163881,0.0,0.0,0.0,0.0,,
163882,5257.4569,5368.1173,80.539598,57.983161,2.1,-28.01
163883,3996.7089,4188.5412,84.753189,28.483313,4.8,-66.39
163884,551.37803,516.04526,0.520759,0.003281,-6.41,-99.37
163885,16734.3422,10247.3092,860.81938,645.13772,-38.76,-25.06
163886,842.35144,870.18185,2.36383,3.819187,3.3,61.57
163887,1200.87639,527.8654300000001,534.033,75.227459,-56.04,-85.91
163888,0.0,0.0,0.0,0.0,,
163889,936.67514,313.35273,4729.6809,3358.2514,-66.55,-29.0
163890,2597.6862,1120.50014,0.0,27.416704000000003,-56.87,
163891,1368.48367,432.02521,935.01637,166.516162,-68.43,-82.19
163892,1348.77738,1000.649206,113.835576,2979.265264,-25.81,2517.17
163893,0.0,0.0,0.0,0.0,,
163894,1927.6708,875.04402,53.621438999999995,56.561538,-54.61,5.48
163895,2399.1308,1742.4007,174.400303,123.83964399999999,-27.37,-28.99
163896,0.0,0.0,0.0,0.0,,
163897,43624.0141,19251.261,2154.4351,1785.43662,-55.87,-17.13
163898,1348.86319,463.886216,213.972589,134.911257,-65.61,-36.95
163899,2925.15,3106.69,17.52,47.62,6.21,171.8
163900,2260.54,1659.46,0.0,0.0,-26.59,
163901,2499.53,3360.18,0.0,0.0,34.43,
163902,3720.59,1612.51,0.0,0.0,-56.66,
163903,420.25801,166.27364,200.0807,472.9951,-60.44,136.4
163905,19219.208,10672.4586,1164.76573,893.184173,-44.47,-23.32
163907,1180.83094,822.20322,123.549492,51.284096,-30.37,-58.49
163908,1539.15333,851.03899,118.368568,99.611951,-44.71,-15.85
163909,1715.0581,705.02271,400.05312000000004,285.6459,-58.89,-28.6
163910,325.73627,120.346656,77.423943,30.646974,-63.05,-60.42
163911,1232.81051,455.474726,293.02555,115.989268,-63.05,-60.42
163912,0.0,0.0,0.0,0.0,,
163913,0.0,0.0,0.0,0.0,,
163914,99.339236,89.428404,9089.5962,6093.2202,-9.98,-32.96
163915,109.252779,96.736516,10750.2934,6664.3013,-11.46,-38.01
163916,31.643221,17.775036,6.7080210000000005,4.311962,-43.83,-35.72
163917,0.0,0.0,0.0,0.0,,
163918,3.59422,2.018991,0.761935,0.489777,-43.83,-35.72
163925,1557.909785,947.83062,304.641127704,267.60901,-39.16,-12.16
163926,2899.436186,2221.6919,247.215834084,294.69869,-23.38,19.21
163927,143.22864,87.341791,9272.8226,3837.958,-39.02,-58.61
163928,179.08952,160.87375,15740.224999999999,11182.8333,-10.17,-28.95
163929,1232.4576,7123.50521,763.76908,676.65353,477.99,-11.41
163930,2393.79038,2543.8261,5612.40566,2891.5765,6.27,-48.48
163931,1523.29699,1296.91958,602.67857,495.62028,-14.86,-17.76
163932,294.899259,40.742568,136.39695,31.963392,-86.18,-76.57
163934,138.61,0.0,7.3500000000000005,0.0,-100.0,-100.0
163935,297.65,281.98,15.3,21.19,-5.26,38.5
163936,3298.26,3383.37,152.71,269.92,2.58,76.75
163937,0.0,0.0,22519.760000000002,16311.57,,-27.57
163938,3650.5,1998.41,2784.35,4375.95,-45.26,57.16
163939,186.95,681.26,31.68,56.55,264.41,78.5
163940,21219.760000000002,11949.81,2804.62,2137.02,-43.69,-23.8
