idpozo,1,2,3,4,5,6,7,8,9,10,11,primer_semestre,segundo_semestre,variacion
3320,54.41322891,50.77394275,57.51576638,45.58346553,43.32744879,35.09130075,22.65951686,0.0,22.67192376,26.34923117,39.51959228,286.70515311,111.20026406999999,-61.21
3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3330,49.22194416,44.8557528,24.64213515,0.0,0.0,0.0,0.0,0.003418001,57.84238552,63.44906477,26.58983303,118.71983211,147.884701321,24.57
3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002498892,1.802645055,39.71220202,0.0,41.517345967,
3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3339,32.46862857,31.33262508,28.10139223,20.92258387,2.993460262,0.0,0.0,0.0,0.0,0.0,0.0,115.81869001199999,0.0,-100.0
3340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3342,63.82184439,32.79944815,34.25658623,25.70715075,22.77087844,21.86754892,19.33905257,33.30050704,32.90606482,29.16939739,17.31526497,201.22345688000001,132.03028679,-34.39
3343,23.65389151,31.69423137,36.97592615,38.92320878,39.36474853,31.34891088,31.328785,33.23878646,31.70774556,5.232173943,0.0,201.96091722,101.507490963,-49.74
3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3347,83.18398699,73.44884517,58.71057662,60.08014642,70.20235028,83.46979138,93.16678578,73.12366353,68.80483962,62.48450806,57.07765341,429.09569686000003,354.65745039999996,-17.35
3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3357,13.60094929,5.293020941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.893970231,0.0,-100.0
3359,50.50270554,42.71541477,67.06539184,58.6627234,55.40326938,49.77566251,50.47562981,44.59577067,36.56461225,66.47188715,56.58100538,324.12516744000004,254.68890525999998,-21.42
3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3371,45.1320768,39.89112935,46.52739133,54.279597,50.56491713,42.69540665,36.03277157,34.32530555,25.2934773,23.49900537,21.11570361,279.09051826,140.26626339999999,-49.74
3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3373,40.84634698,36.83202798,31.6765611,30.65100412,30.69621202,13.90565627,9.003501212,17.60598971,22.21634868,20.78393113,16.91739996,184.60780847,86.527170692,-53.13
3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3377,58.46710209,59.55838591,50.47603175,49.88644397,45.51889927,49.08178738,60.69051426,57.27155298,45.60564933,58.05279988,27.01007765,312.98865037,248.63059410000002,-20.56
3378,72.95370995,68.85532375,64.91736338,50.73689966,48.6522299,37.60966996,32.62839506,24.95935254,66.4951133,76.72715542,71.53929061,343.7251966,272.34930693,-20.77
3381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3383,36.97284554,0.008728418,32.54594133,66.45353677,52.65262787,63.07881045,72.43517691,67.98474098,67.12782487,71.67004032,64.56759299,251.71249037799998,343.78537607,36.58
3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3389,26.69931454,22.2523195,22.78629913,26.62916818,21.04356627,25.03700139,28.52121511,23.59555132,18.67472008,12.5823217,19.23169299,144.44766901000003,102.60550119999999,-28.97
3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3401,0.0,0.0,9.750417736,11.68912454,11.99334177,5.222845934,0.0,0.0,0.0,0.0,0.0,38.65572998,0.0,-100.0
3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3406,23.79347545,32.99405462,33.30491803,34.69055494,33.98686707,23.85308469,0.224078728,0.0,0.0,0.0,0.0,182.6229548,0.224078728,-99.88
3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000854372,60.26911612,68.48160806,0.0,128.751578552,
3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3414,38.91265106,35.69598258,38.18974019,34.31936809,36.94805574,33.60368385,27.54812189,31.40073613,32.05169875,42.59370887,33.76613935,217.66948151000003,167.36040499,-23.11
3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3420,38.77831468,22.35606721,37.46400114,26.10961373,22.41057606,13.28508772,23.8303253,25.32614324,31.5819059,34.00817693,32.00682962,160.40366054000003,146.75338098999998,-8.51
3421,32.35835306,28.18567814,36.67917318,42.05483567,47.7723896,61.78111658,64.08998234,50.57499313,56.32981695,58.54399692,50.64786995,248.83154623000001,280.18665928999997,12.6
3424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3425,61.04966315,56.95612647,65.13461006,67.13834423,74.2631094,67.17419438,76.66267853,78.67903832,72.40783839,77.54191476,72.04044959,391.71604769000004,377.33191959,-3.67
3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3432,18.96744386,17.84639983,18.13080649,25.94907237,6.365355055,0.0,0.0,0.0,0.0,0.0,0.0,87.25907760499999,0.0,-100.0
3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3438,52.39390449,51.76991936,31.05122504,0.0,37.28262695,47.42026093,41.7057442,34.28312289,34.63005461,32.42998728,31.42405605,219.91793676999998,174.47296502999998,-20.66
3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3449,15.52243737,12.89879082,13.98126867,15.3382572,12.29286503,14.55528523,16.15828135,5.52342263,4.733836735,8.894507137,6.887648988,84.58890432,42.19769684,-50.11
3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3453,47.44596327,37.72933704,47.14033842,44.33030235,5.352471497,1.626663381,16.62923955,29.63896211,36.07214107,30.82810006,16.8377541,183.625075958,130.00619689,-29.2
3455,50.87026953,46.01736964,51.76493014,51.78836637,53.05528854,39.37808839,60.78672094,46.07934915,21.38089679,32.82212481,27.8168343,292.87431261,188.88592599,-35.51
3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3461,47.9321327,43.41227098,15.7173846,0.0,0.0,0.0,0.0,0.0,0.0,3.642107086,37.00106628,107.06178828,40.643173366000006,-62.04
3462,72.05587719,73.12160404,89.96761358,81.91983815,90.5405901,89.37010071,86.61569203,74.35337976,75.9814132,76.42352705,66.42034168,496.97562376999997,379.79435372,-23.58
3465,47.98103208,50.21626677,56.31360063,43.66982089,33.87179908,31.41281589,33.7465538,49.35537537,38.70182155,36.10511042,39.3766318,263.46533534,197.28549293999998,-25.12
3466,25.9344032,22.32014543,14.38817922,27.75337504,34.17163952,28.84539321,30.85476849,30.65216326,23.6497111,32.69378393,23.41155656,153.41313562000002,141.26198334,-7.92
3467,35.73726655,27.25043148,30.44850886,24.5258863,22.46411623,3.966907327,0.0,0.0,0.0,0.0,0.0,144.393116747,0.0,-100.0
3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3475,64.14586837,49.60648505,51.8099895,52.74077051,60.88288502,52.62343896,56.26343831,57.19607148,52.11435619,78.26235511,66.81150022,331.80943741,310.64772130999995,-6.38
3477,30.71966679,29.38109806,33.31217426,30.62915021,27.92237999,23.09885978,21.70439369,17.85773474,17.43984079,25.83341785,23.6474415,175.06332909,106.48282857000001,-39.17
3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3481,33.53333766,30.80765408,37.73605074,37.49791117,34.00348419,26.6896044,29.61595976,41.08408871,36.66274283,36.42527093,36.51765352,200.26804224,180.30571575000002,-9.97
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3485,39.19315885,32.56089162,40.45338806,18.5271711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.73460963000002,0.0,-100.0
3487,28.64588501,26.25163782,40.02657133,43.51956619,40.84983285,38.32756024,40.13110628,19.02572903,22.58492917,45.9339978,46.95281842,217.62105344,174.6285807,-19.76
3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3490,40.87969116,36.68761685,37.50936988,41.13611683,42.27616158,38.66667486,45.80082339,44.48349164,45.60478653,47.94878575,24.04832024,237.15563116,207.88620755,-12.34
3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3492,52.27171988,46.68061847,61.99294055,67.91631389,68.54890754,68.37333318,71.01486619,63.4655981,55.88789794,36.21796334,49.13565476,365.78383351,275.72198033,-24.62
3493,32.85244042,40.83003122,61.34849986,54.70383404,52.17958373,42.53840559,45.62927367,45.62110773,43.68532901,45.59617982,42.60730968,284.45279486,223.13919991,-21.55
3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3502,5.112235,0.826658,0.003811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.942704,0.0,-100.0
3503,28.731,26.143,19.495,17.483,54.85,18.602,16.985,58.821,69.528,71.77,60.808,165.304,277.912,68.12
3504,25.85052,24.62492,27.68918,25.57846,25.51438,25.22509,22.05095,20.82481,19.99669,2.582623,0.0,154.48254999999997,65.455073,-57.63
3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3510,0.655593,0.803632,0.918572,0.83604,0.833933,0.812046,1.045095,1.13689,1.106115,1.149834,1.117262,4.859816,5.5551960000000005,14.31
3511,14.57924,3.343659,0.011025,0.0,0.0,0.0,0.968497,6.371025,0.019383,0.020076,0.0,17.933924,7.378981000000001,-58.85
3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3516,28.97287985,19.88760049,23.61539952,43.62380932,47.16282747,43.34845446,35.99139613,5.065211778,12.16152673,0.0,9.586143984,206.61097111,62.804278622,-69.6
3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3519,4.789362,4.537898,5.164466,4.713615,4.701807,4.648497,4.876011,4.697316,3.608223,4.744903,4.5828,28.555645,22.509252999999998,-21.17
3520,0.749172,0.706091,1.839379,3.645262,3.677675,3.534854,3.542788,3.491001,1.582679,0.087167,0.0,14.152432999999998,8.703634999999998,-38.5
3523,18.8481,15.55985,20.95095,18.8847,21.6304,6.353934,0.014527,1.719958,7.564347,10.83134,5.371404,102.22793399999999,25.501576,-75.05
3524,20.72503,12.87237,12.49283,16.58019,20.35819,20.67073,21.34583,21.21741,19.97543,20.60604,15.1601,103.69934,98.30481,-5.2
3526,35.57139,33.74513,38.07645,35.04206,34.72181,34.57781,35.79363,35.52119,34.09216,35.29598,34.05354,211.73465,174.75650000000002,-17.46
3527,33.73149,31.99969,36.17024,32.82137,32.92585,32.78931,34.50282,33.68389,30.79784,33.47033,32.29215,200.43795,164.74703,-17.81
3528,15.96496,13.66865,0.012129,0.011057,8.102487,15.44526,16.52999,16.13764,13.95122,14.57684,6.232854,53.204542999999994,67.428544,26.73
3530,24.50133,23.24341,26.47945,24.13672,23.91615,23.81696,25.06159,24.46675,23.48245,24.31163,23.45584,146.09402,120.77825999999999,-17.33
3531,58.20372,55.16636,62.77559,57.10272,57.18276,56.52258,53.15566,48.72041,48.07545,49.14698,48.09466,346.95373,247.19316,-28.75
3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3533,42.58878519,27.26628106,25.9630095,25.58653986,27.07176359,23.294779,18.53751961,21.07568557,18.07079058,20.19980263,17.31557895,171.7711582,95.19937734000001,-44.58
3535,33.0113656,42.83884629,45.26139353,26.68487822,1.962011958,37.11690866,40.56764628,41.77201311,14.14565786,0.0,0.0,186.875404258,96.48531725000001,-48.37
3536,31.89664864,34.24565543,46.65317338,47.62068879,50.16952351,97.44562328,135.1908866,131.0234571,108.6996301,109.1239116,89.37928489,308.03131303,573.41717029,86.16
3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3541,0.0,53.23944802,61.40277935,62.33448599,75.67451952,60.48162307,66.06190987,58.75373072,52.79088049,54.97770702,50.00388519,313.13285595,282.58811328999997,-9.75
3542,59.1390123,50.83338126,67.76421413,55.34748957,54.90420074,54.3845511,50.21083115,59.73082353,56.16624572,48.69115508,47.9598192,342.3728491,262.75887467999996,-23.25
3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3544,44.14393663,7.564760631,59.04776206,60.37599103,55.00987138,24.89869017,0.0,48.04958863,47.53028873,44.83591949,31.05260912,251.041011901,171.46840597000002,-31.7
3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3546,32.23492,30.55274,34.76696,31.62259,31.66947,31.30385,32.918,32.11455,30.83818,31.63376,30.58661,192.15053,158.0911,-17.73
3547,36.83779,34.91542,39.73139,36.23985,36.19162,35.47827,37.46707,36.70025,34.95501,36.51249,35.25571,219.39434,180.89052999999998,-17.55
3548,53.08872,51.20928,58.27271,52.02458,50.05845,52.46821,54.69718,50.77271,50.02391,53.33071,50.87192,317.12194999999997,259.69643,-18.11
3550,18.91007,17.92325,20.23067,18.60313,18.31929,18.15705,19.31079,18.42625,17.84577,18.74308,18.09793,112.14346,92.42382,-17.58
3551,7.796791,7.419527,8.44292,10.75355,12.72738,12.50961,12.73214,12.53568,12.3933,12.84022,11.54599,59.649778000000005,62.04733,4.02
3552,11.02064,10.44553,11.88631,10.84175,10.82733,10.70232,11.25418,10.97949,10.47188,10.92332,10.54733,65.72388,54.17620000000001,-17.57
3554,67.84294,63.33892,73.17198,66.74173,66.6529,65.88338,69.2806,50.46384,42.36364,46.03617,44.45157,403.63185,252.59582,-37.42
3555,65.31463,62.41131,71.01986,64.77874,64.69252,63.41218,67.24293,65.25777,62.18144,64.92187,61.69432,391.62924,321.29833,-17.96
3557,35.05284815,30.43626557,32.65657022,36.6951532,28.55426475,28.27833285,25.96894193,25.29316847,23.54299292,5.770819205,3.621632988,191.67343473999998,84.197555513,-56.07
3558,49.45474,46.87395,53.33939,48.652,48.58725,48.0263,47.796,47.65522,47.31188,49.01803,47.33079,294.93363,239.11192000000003,-18.93
3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3562,46.04724,43.64427,49.66423,45.29982,45.23952,44.71723,47.02303,45.87531,44.05203,45.64062,44.06964,274.61231,226.66062999999997,-17.46
3563,48.62589,46.08835,51.8882,45.54527,47.77294,47.22139,49.65632,48.24836,44.96419,38.58838,37.45919,287.14204,218.91644000000002,-23.76
3565,55.3117757,52.79576672,57.53633689,52.90783226,52.40668418,48.07197547,52.53358585,42.6571446,42.48249602,50.0723016,39.20363577,319.03037121999995,226.94916384,-28.86
3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3567,84.92931,80.71281,91.84573,83.77446,83.66296,82.00885,86.96126,83.5664,78.20573,55.69712,54.20565,506.93411999999995,358.63615999999996,-29.25
3569,8.441996,8.00145,9.105108,8.304967,8.293913,8.198157,8.620887,12.37019,22.41551,19.99644,22.88683,50.345591000000006,86.289857,71.4
3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3576,15.60081,14.60637,16.82624,15.26272,15.32715,12.141,15.67658,15.15369,14.81847,15.46304,14.86693,89.76429,75.97870999999999,-15.36
3579,40.0304,37.94142,43.17478,39.38064,38.72144,37.70314,40.76666,37.58599,38.2959,39.67691,38.3112,236.95182,194.63666,-17.86
3581,20.87469,19.78535,22.51439,20.36581,20.50852,19.48905,21.31705,19.6,19.97019,20.63338,19.97818,123.53781000000001,101.4988,-17.84
3585,25.78159,29.9082,35.66773,27.02867,25.16583,25.06146,2.882348,0.297765,2.777334,2.773253,2.774189,168.61348,11.504889,-93.18
3586,8.593864,9.9694,11.88924,9.009555,8.388611,8.353821,0.960782,0.099255,0.925778,0.924417,0.924729,56.20449099999999,3.8349610000000003,-93.18
3587,36.40188,34.08152,39.26123,35.61301,35.76335,28.329,36.57868,35.35862,34.57642,36.08043,34.68951,209.44999,177.28366,-15.36
3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3589,20.72503,12.87237,12.49283,16.58019,20.35819,20.67073,21.34583,21.21741,19.97543,20.60604,15.1601,103.69934,98.30481,-5.2
3594,30.02348742,23.92206585,20.80726327,37.60234231,36.56787593,21.94587123,23.45932491,28.25528942,27.36163181,29.50588161,18.82096193,170.86890601,127.40308968,-25.44
3596,57.4544717,66.55245714,81.37424845,64.40220569,59.24546193,62.60625933,67.65462214,63.5309841,63.07559127,68.60576285,67.39009075,391.63510424,330.25705111,-15.67
3597,57.37377764,59.58196211,76.61425163,75.11347232,68.36710986,57.75682512,56.0290922,48.59171048,57.33590945,62.24350395,64.84326364,394.80739868,289.04347972,-26.79
3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3600,0.0,33.67157527,58.05113611,67.72320705,63.38315692,36.88416813,36.1214692,42.98120993,45.599468,48.24017226,41.34643923,259.71324348,214.28875862,-17.49
3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3602,56.60555247,49.65234471,57.24383903,43.60711949,44.5587409,63.5907779,79.10978952,60.77656538,0.00125439,0.0,0.0,315.2583745,139.88760929000003,-55.63
3603,25.8587294,0.0,0.0,0.0,20.40142882,21.83358315,14.27816702,11.83218432,18.51511797,11.60293339,0.0,68.09374137,56.228402700000004,-17.43
3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3605,44.10354558,30.16126908,35.0244888,29.22231453,30.47418659,29.64157814,33.83930465,37.17916159,50.25327207,50.77306312,44.06292549,198.62738271999999,216.10772692,8.8
3606,31.59509,30.09713,33.84233,31.26256,31.18424,30.83066,26.95116,25.45254,24.44039,3.156539,0.0,188.81201,80.00062899999999,-57.63
3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07776331,70.33035098,70.95262087,0.0,190.36073516000002,
3609,37.62364311,37.09885213,41.96741997,44.49684368,47.53815078,38.23082939,41.02689689,28.01700294,27.15599489,42.58747774,36.29596198,246.95573906,175.08333444,-29.1
3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3612,2.996686,2.824363,7.357517,14.58105,14.7107,14.13941,14.17115,13.964,6.330714,0.34867,0.0,56.609725999999995,34.814534,-38.5
3613,0.568026,0.091851,0.000424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660301,0.0,-100.0
3615,52.10431057,52.98726295,59.19052457,49.94858143,54.57928213,51.45647472,52.48503022,46.12007256,13.57585328,34.15484101,19.0606099,320.26643637,165.39640697000002,-48.36
